timestamp,ax,ay,az
1479425735626602605,-0.21,0.18,9.61
1479425735636149593,-0.23,0.19,9.52
1479425735646611579,-0.24,0.21,9.32
1479425735656173549,-0.21,0.23,9.61
1479425735667327562,-0.2,0.25,9.61
1479425735676272358,-0.21,0.29,9.61
1479425735686612016,-0.22,0.35,9.02
1479425735696483677,-0.19,0.38,9.32
1479425735706596389,-0.18,0.36,9.81
1479425735716300112,-0.21,0.34,9.32
1479425735726595536,-0.23,0.32,9.42
1479425735736339171,-0.24,0.31,9.61
1479425735746612289,-0.22,0.31,9.81
1479425735756438958,-0.18,0.32,9.71
1479425735767358637,-0.19,0.35,9.61
1479425735776443488,-0.23,0.39,9.52
1479425735786628428,-0.23,0.42,9.61
1479425735796693689,-0.19,0.4,10.1
1479425735806645752,-0.18,0.39,9.81
1479425735816580130,-0.21,0.4,9.52
1479425735826604041,-0.2,0.42,10.01
1479425735836567325,-0.16,0.44,10.4
1479425735847071058,-0.1,0.46,10.01
1479425735856610411,-0.07,0.45,10.01
1479425735867627235,-0.1,0.42,9.91
1479425735876812023,-0.15,0.4,10.01
1479425735887105557,-0.14,0.38,10.4
1479425735896970475,-0.07,0.36,10.4
1479425735906811598,-0.03,0.41,10.1
1479425735917094450,-0.05,0.48,10.2
1479425735926844500,-0.1,0.5,10.01
1479425735936844405,-0.09,0.49,10.01
1479425735947092152,-0.05,0.47,10.01
1479425735956919006,0.0,0.46,10.2
1479425735967843295,0.04,0.47,10.4
1479425735976914341,0.05,0.5,10.2
1479425735987326715,0.05,0.51,9.81
1479425735996991984,0.03,0.49,10.2
1479425736007110131,-0.02,0.48,10.1
1479425736017089198,-0.1,0.47,10.2
1479425736027306044,-0.13,0.44,10.5
1479425736037068892,-0.06,0.42,10.2
1479425736047131230,0.01,0.46,10.2
1479425736057153720,0.01,0.54,9.91
1479425736068049382,-0.04,0.61,9.71
1479425736077161873,-0.11,0.62,9.71
1479425736087293814,-0.1,0.6,9.81
1479425736097237650,0.0,0.56,10.3
1479425736107625071,0.0,0.52,10.01
1479425736117281082,-0.06,0.48,9.71
1479425736127329936,-0.16,0.45,9.91
1479425736137257257,-0.25,0.45,9.81
1479425736147559840,-0.25,0.48,9.91
1479425736157378245,-0.23,0.52,9.81
1479425736168291300,-0.22,0.55,10.2
1479425736177409258,-0.19,0.56,10.01
1479425736187576438,-0.13,0.56,10.01
1479425736197485447,-0.1,0.56,9.71
1479425736207576596,-0.14,0.58,9.52
1479425736217577335,-0.19,0.58,9.71
1479425736227575041,-0.15,0.53,9.71
1479425736237567027,-0.05,0.48,10.01
1479425736247794351,0.0,0.48,9.71
1479425736257624864,-0.04,0.53,9.61
1479425736268644216,-0.11,0.59,9.52
1479425736277623777,-0.15,0.62,9.81
1479425736287816448,-0.1,0.62,9.71
1479425736297818496,-0.01,0.63,9.71
1479425736307814322,0.02,0.62,9.81
1479425736317929908,-0.01,0.61,9.52
1479425736327795924,-0.07,0.57,9.42
1479425736337736030,-0.11,0.53,9.61
1479425736348107160,-0.09,0.54,9.61
1479425736357851329,-0.03,0.57,9.71
1479425736368831218,0.01,0.6,9.61
1479425736377924936,0.03,0.62,9.42
1479425736388007545,0.03,0.62,9.32
1479425736397912569,0.02,0.62,9.61
1479425736408061229,-0.01,0.63,9.52
1479425736418210497,-0.1,0.64,9.61
1479425736428047661,-0.13,0.61,9.71
1479425736438047141,-0.11,0.57,9.91
1479425736448095506,-0.06,0.56,10.01
1479425736458094480,-0.04,0.61,9.81
1479425736468806241,-0.02,0.68,9.52
1479425736478137179,-0.01,0.71,9.32
1479425736488459293,0.0,0.68,9.61
1479425736498159288,0.01,0.62,10.2
1479425736508287745,0.0,0.6,9.61
1479425736518233215,-0.05,0.62,9.61
1479425736528586432,-0.1,0.62,9.61
1479425736538217721,-0.12,0.6,9.91
1479425736548271671,-0.12,0.59,9.42
1479425736558775197,-0.13,0.61,9.71
1479425736569058494,-0.12,0.65,9.61
1479425736578383992,-0.1,0.65,9.91
1479425736588383510,-0.02,0.61,10.1
1479425736598410353,0.0,0.57,9.91
1479425736608727670,-0.02,0.59,9.81
1479425736618431556,-0.06,0.63,9.52
1479425736628458607,-0.09,0.62,9.71
1479425736638567097,-0.1,0.59,10.1
1479425736648633756,-0.08,0.57,9.91
1479425736658579717,-0.04,0.6,9.91
1479425736669563253,0.0,0.65,10.01
1479425736678590806,0.02,0.67,9.71
1479425736688648009,0.03,0.65,9.91
1479425736698635119,0.05,0.63,9.91
1479425736708684359,0.05,0.61,9.42
1479425736718937252,0.0,0.57,9.61
1479425736729126360,-0.09,0.54,10.01
1479425736738967396,-0.15,0.52,10.01
1479425736748731324,-0.13,0.55,9.91
1479425736758986677,-0.03,0.6,9.71
1479425736769806938,0.07,0.64,9.61
1479425736779046970,0.11,0.63,9.81
1479425736788885851,0.14,0.59,9.81
1479425736799128962,0.13,0.56,9.91
1479425736808962221,0.07,0.54,9.71
1479425736819135000,0.05,0.52,9.71
1479425736829608587,0.06,0.48,9.81
1479425736839145685,0.04,0.49,9.81
1479425736849682622,0.07,0.55,9.71
1479425736859245482,0.12,0.61,9.81
1479425736870089719,0.12,0.63,10.01
1479425736879272047,0.11,0.62,9.61
1479425736889580043,0.15,0.61,9.81
1479425736899274639,0.17,0.61,10.2
1479425736909457434,0.15,0.62,9.61
1479425736919462402,0.11,0.6,9.91
1479425736929579290,0.07,0.55,10.01
1479425736939423314,0.06,0.5,10.2
1479425736949462335,0.07,0.49,9.81
1479425736959421482,0.08,0.52,10.01
1479425736970189792,0.06,0.56,10.01
1479425736979486318,0.04,0.59,10.01
1479425736989421148,0.09,0.59,10.1
1479425736999580083,0.16,0.56,10.3
1479425737009448333,0.17,0.55,10.1
1479425737019601698,0.09,0.53,10.01
1479425737029647074,0.01,0.51,10.4
1479425737039644228,0.0,0.49,10.3
1479425737049485650,0.03,0.48,10.4
1479425737059741669,0.08,0.49,10.5
1479425737070272770,0.1,0.52,10.1
1479425737079761921,0.07,0.54,9.81
1479425737089635909,0.02,0.55,9.91
1479425737099753964,0.0,0.54,10.59
1479425737109655947,0.0,0.53,10.1
1479425737119757484,0.0,0.54,9.91
1479425737129773063,0.0,0.5,10.4
1479425737139849500,0.0,0.46,10.59
1479425737149728942,0.0,0.44,10.3
1479425737159840899,0.0,0.47,9.81
1479425737170685622,-0.02,0.52,9.71
1479425737179883712,-0.02,0.55,10.2
1479425737189818807,-0.01,0.51,10.3
1479425737200394105,0.0,0.46,10.69
1479425737210170613,0.0,0.45,10.2
1479425737219942279,-0.03,0.47,10.1
1479425737229946463,-0.09,0.48,10.1
1479425737240004799,-0.15,0.47,9.91
1479425737250011150,-0.12,0.46,10.01
1479425737260053026,-0.04,0.48,10.01
1479425737270729717,-0.03,0.5,9.91
1479425737280065766,-0.07,0.51,9.91
1479425737290318127,-0.07,0.52,9.71
1479425737300381352,0.0,0.53,9.81
1479425737310117135,0.02,0.56,9.81
1479425737320141262,0.0,0.56,9.61
1479425737330182318,-0.05,0.49,10.2
1479425737340220831,-0.1,0.41,10.3
1479425737350610543,-0.11,0.38,10.1
1479425737360366528,-0.05,0.42,10.01
1479425737371050617,0.01,0.47,10.01
1479425737380491725,0.01,0.5,9.71
1479425737390295426,0.0,0.49,9.52
1479425737400402572,0.01,0.48,9.91
1479425737410631556,0.03,0.48,10.01
1479425737420472878,0.0,0.48,9.52
1479425737430571147,-0.09,0.47,9.42
1479425737440608733,-0.16,0.45,9.71
1479425737450611556,-0.12,0.43,9.81
1479425737460489994,-0.04,0.45,9.52
1479425737471196945,-0.04,0.47,10.1
1479425737480587359,-0.11,0.49,9.71
1479425737491118833,-0.14,0.51,9.52
1479425737500609993,-0.13,0.51,9.52
1479425737510596673,-0.11,0.51,10.01
1479425737520605497,-0.12,0.48,9.22
1479425737530740337,-0.16,0.45,9.52
1479425737540736754,-0.22,0.41,9.91
1479425737550694817,-0.2,0.4,10.1
1479425737561279401,-0.1,0.42,9.52
1479425737571691233,-0.06,0.47,9.81
1479425737581263649,-0.09,0.5,9.52
1479425737590742376,-0.11,0.51,9.61
1479425737601301634,-0.07,0.51,9.71
1479425737611110202,-0.07,0.49,9.81
1479425737621363475,-0.1,0.48,9.52
1479425737630882694,-0.14,0.45,9.32
1479425737641380535,-0.19,0.41,9.61
1479425737651193696,-0.2,0.38,9.81
1479425737661389539,-0.16,0.39,9.61
1479425737671879757,-0.13,0.44,9.61
1479425737681443751,-0.15,0.47,9.61
1479425737691238873,-0.18,0.47,9.61
1479425737701476133,-0.19,0.45,9.81
1479425737711311799,-0.19,0.43,9.71
1479425737721484289,-0.18,0.41,9.71
1479425737731242120,-0.17,0.37,9.71
1479425737741642010,-0.15,0.34,9.61
1479425737751358326,-0.13,0.33,9.91
1479425737761459161,-0.06,0.37,9.61
1479425737771966882,-0.03,0.43,9.61
1479425737781567570,-0.05,0.47,9.42
1479425737791362538,-0.09,0.48,9.42
1479425737801734440,-0.11,0.45,9.61
1479425737811398086,-0.11,0.42,9.61
1479425737821693327,-0.13,0.41,9.61
1479425737831379847,-0.17,0.4,9.42
1479425737841661560,-0.17,0.38,9.61
1479425737851738321,-0.11,0.37,9.61
1479425737861736124,-0.05,0.37,9.71
1479425737872218286,-0.05,0.4,9.42
1479425737881608773,-0.1,0.45,9.22
1479425737891700712,-0.1,0.47,9.52
1479425737901588184,-0.06,0.47,10.01
1479425737911820024,-0.01,0.46,9.81
1479425737921882133,0.0,0.45,9.61
1479425737931658897,-0.02,0.41,9.32
1479425737941655839,-0.07,0.36,9.52
1479425737951639062,-0.11,0.34,9.61
1479425737961689696,-0.07,0.34,9.61
1479425737972443933,-0.01,0.37,9.61
1479425737981961263,0.0,0.4,9.61
1479425737992051555,0.02,0.4,9.32
1479425738001758200,0.04,0.38,9.61
1479425738011975567,0.0,0.36,9.32
1479425738021802259,-0.06,0.36,9.22
1479425738031845859,-0.11,0.34,9.61
1479425738041982346,-0.14,0.3,9.81
1479425738051920286,-0.08,0.28,9.61
1479425738062262411,0.04,0.28,9.71
1479425738072689219,0.14,0.3,9.32
1479425738081943834,0.11,0.33,9.22
1479425738091967856,0.02,0.35,9.02
1479425738102025915,-0.03,0.33,9.32
1479425738112134726,-0.05,0.3,10.01
1479425738122091641,-0.03,0.29,9.61
1479425738132110123,0.01,0.3,9.42
1479425738142110735,0.01,0.29,9.61
1479425738152070948,-0.05,0.28,9.52
1479425738162263756,-0.09,0.27,9.81
1479425738173183262,-0.07,0.26,9.71
1479425738182216945,-0.08,0.25,9.52
1479425738192216926,-0.14,0.25,9.61
1479425738202315986,-0.12,0.23,9.81
1479425738212309893,0.0,0.21,9.61
1479425738222262037,0.1,0.22,9.61
1479425738232296947,0.07,0.23,9.42
1479425738242334015,-0.03,0.22,10.01
1479425738252412330,-0.13,0.19,10.1
1479425738262424409,-0.14,0.19,9.91
1479425738273457565,-0.09,0.21,9.61
1479425738282904429,-0.06,0.22,9.71
1479425738292469835,-0.06,0.22,10.1
1479425738302733362,-0.08,0.19,10.1
1479425738312582040,-0.1,0.17,10.01
1479425738322567340,-0.08,0.19,9.81
1479425738332632203,-0.05,0.2,9.71
1479425738342808141,-0.07,0.19,9.71
1479425738352707639,-0.09,0.2,9.81
1479425738362830449,-0.04,0.22,9.52
1479425738373635036,0.04,0.25,10.01
1479425738382691113,0.03,0.27,9.52
1479425738393195182,-0.08,0.28,9.52
1479425738402980581,-0.14,0.26,9.61
1479425738413068207,-0.14,0.25,9.91
1479425738423157594,-0.1,0.24,9.81
1479425738433137658,-0.06,0.21,9.71
1479425738442836570,-0.07,0.18,10.01
1479425738453194100,-0.11,0.18,10.3
1479425738463084346,-0.12,0.18,10.1
1479425738474142350,-0.06,0.2,10.1
1479425738483425661,0.0,0.23,9.52
1479425738493297280,-0.02,0.26,9.22
1479425738503165677,-0.04,0.27,9.91
1479425738513693742,0.0,0.26,10.01
1479425738523146287,0.01,0.27,9.71
1479425738533319554,-0.01,0.28,9.52
1479425738543191780,-0.06,0.27,9.71
1479425738553176804,-0.13,0.26,9.52
1479425738564168335,-0.19,0.25,9.71
1479425738573985353,-0.18,0.26,9.71
1479425738583444805,-0.12,0.28,9.42
1479425738593254071,-0.05,0.29,9.42
1479425738603581717,0.0,0.29,9.81
1479425738614125608,0.0,0.3,9.52
1479425738623620348,0.0,0.32,9.32
1479425738633752534,0.0,0.32,9.52
1479425738643624954,-0.06,0.29,9.32
1479425738653422314,-0.11,0.26,9.71
1479425738664350725,-0.11,0.24,10.1
1479425738674285845,-0.07,0.26,10.01
1479425738683649215,-0.05,0.3,9.81
1479425738693578547,-0.08,0.33,9.91
1479425738703805807,-0.08,0.36,9.71
1479425738714109006,-0.02,0.37,9.91
1479425738723644718,0.04,0.37,9.71
1479425738733739722,0.05,0.37,9.71
1479425738743649420,0.0,0.35,9.81
1479425738753637268,-0.1,0.33,9.71
1479425738764146953,-0.17,0.32,9.61
1479425738774932515,-0.12,0.34,9.81
1479425738783691804,-0.05,0.36,10.2
1479425738793754360,-0.07,0.37,9.71
1479425738804003327,-0.12,0.37,9.71
1479425738814091070,-0.11,0.36,10.1
1479425738823806211,-0.05,0.33,10.01
1479425738834111839,-0.02,0.32,9.91
1479425738843858761,-0.05,0.32,9.61
1479425738854434206,-0.1,0.31,9.81
1479425738864184683,-0.14,0.31,10.01
1479425738874683183,-0.13,0.31,9.71
1479425738884195880,-0.07,0.31,9.81
1479425738894010747,-0.03,0.31,9.71
1479425738903986710,-0.07,0.33,9.61
1479425738914129143,-0.08,0.33,9.81
1479425738924058485,-0.04,0.32,9.91
1479425738934113030,0.0,0.33,9.91
1479425738944006493,0.02,0.34,9.42
1479425738954286996,0.0,0.35,9.61
1479425738964297803,-0.04,0.36,10.01
1479425738974880432,-0.05,0.35,9.81
1479425738984203087,0.0,0.36,9.71
1479425738994226121,0.05,0.38,9.91
1479425739004182902,0.04,0.4,9.71
1479425739014585794,0.0,0.41,9.71
1479425739024264019,-0.04,0.4,9.81
1479425739034398838,-0.08,0.4,10.2
1479425739044260861,-0.1,0.37,9.71
1479425739054883713,-0.08,0.32,9.81
1479425739064467503,-0.03,0.3,9.91
1479425739075167194,-0.02,0.32,10.3
1479425739084382614,0.01,0.35,10.01
1479425739094410472,0.1,0.38,10.1
1479425739104458720,0.15,0.4,9.81
1479425739115004092,0.11,0.4,10.2
1479425739124481819,0.03,0.37,10.3
1479425739134789126,-0.02,0.36,10.1
1479425739144484705,-0.06,0.35,10.1
1479425739154567553,-0.08,0.32,9.81
1479425739164611703,-0.08,0.3,9.91
1479425739175412793,-0.06,0.32,10.3
1479425739184636086,-0.04,0.34,10.1
1479425739194834724,0.02,0.37,9.81
1479425739204644588,0.1,0.38,9.52
1479425739214694328,0.11,0.4,9.61
1479425739224685665,0.1,0.4,10.01
1479425739234748575,0.1,0.4,9.91
1479425739244896272,0.11,0.4,9.91
1479425739255219907,0.15,0.37,9.71
1479425739264854549,0.15,0.34,9.71
1479425739275583282,0.1,0.32,10.01
1479425739284898785,0.04,0.34,9.91
1479425739295270723,0.02,0.37,9.71
1479425739305113149,0.0,0.42,10.2
1479425739315188082,-0.03,0.45,10.01
1479425739325011657,-0.01,0.41,10.1
1479425739335021284,0.0,0.37,10.01
1479425739345094812,0.0,0.36,10.1
1479425739355247936,0.0,0.37,9.81
1479425739365012185,-0.02,0.39,10.01
1479425739375841618,-0.04,0.38,10.2
1479425739385159526,-0.05,0.36,10.5
1479425739395274368,-0.03,0.37,10.3
1479425739405326327,-0.02,0.39,10.1
1479425739415267917,-0.05,0.42,9.71
1479425739425249255,-0.11,0.41,10.1
1479425739435265726,-0.18,0.37,10.4
1479425739445461468,-0.21,0.34,11.09
1479425739455470022,-0.18,0.34,10.2
1479425739465320937,-0.13,0.34,10.01
1479425739476057659,-0.14,0.31,10.3
1479425739485366203,-0.21,0.28,10.5
1479425739495784563,-0.26,0.28,10.3
1479425739505579537,-0.27,0.3,10.01
1479425739515566514,-0.31,0.31,9.91
1479425739525461044,-0.34,0.32,10.4
1479425739535582931,-0.36,0.34,10.1
1479425739545566002,-0.36,0.36,9.81
1479425739555648897,-0.34,0.37,9.42
1479425739565635518,-0.32,0.35,9.32
1479425739576256067,-0.33,0.32,10.1
1479425739585595024,-0.39,0.31,10.4
1479425739595683364,-0.43,0.33,10.1
1479425739605833587,-0.42,0.38,9.52
1479425739616020934,-0.41,0.42,9.52
1479425739625637315,-0.42,0.43,9.52
1479425739635691801,-0.42,0.42,9.61
1479425739646485091,-0.43,0.41,9.81
1479425739655889208,-0.45,0.41,10.01
1479425739666647459,-0.46,0.41,9.71
1479425739676736336,-0.48,0.41,10.01
1479425739686737591,-0.49,0.44,9.81
1479425739695923714,-0.46,0.47,9.81
1479425739706822912,-0.39,0.49,9.42
1479425739715872448,-0.42,0.48,9.32
1479425739726689142,-0.52,0.43,9.52
1479425739736027815,-0.57,0.39,10.2
1479425739746651081,-0.52,0.39,10.1
1479425739756273626,-0.43,0.41,9.81
1479425739766755081,-0.36,0.4,9.81
1479425739776922995,-0.37,0.37,9.91
1479425739786650493,-0.42,0.35,10.5
1479425739796302404,-0.46,0.35,10.2
1479425739807170593,-0.47,0.37,10.2
1479425739816190449,-0.48,0.4,10.01
1479425739826731229,-0.49,0.41,10.01
1479425739836196133,-0.48,0.39,10.3
1479425739846647948,-0.42,0.39,10.1
1479425739856582911,-0.35,0.42,10.2
1479425739866655243,-0.35,0.44,10.2
1479425739877007127,-0.41,0.42,9.91
1479425739886716427,-0.48,0.4,10.4
1479425739896381463,-0.52,0.39,10.3
1479425739906684791,-0.49,0.4,10.4
1479425739916378258,-0.47,0.39,10.4
1479425739927108156,-0.54,0.35,10.69
1479425739936413990,-0.58,0.34,10.69
1479425739946729638,-0.5,0.35,10.69
1479425739956570296,-0.39,0.39,10.4
1479425739966653771,-0.33,0.38,10.79
1479425739977240822,-0.37,0.35,10.2
1479425739986659804,-0.46,0.34,10.4
1479425739996860633,-0.56,0.32,10.79
1479425740006752327,-0.59,0.31,10.69
1479425740016917852,-0.54,0.32,10.89
1479425740027141794,-0.49,0.35,10.4
1479425740036694953,-0.46,0.38,9.91
1479425740046913078,-0.42,0.4,10.3
1479425740056691488,-0.39,0.39,10.5
1479425740067240319,-0.36,0.37,10.59
1479425740077580423,-0.38,0.31,9.91
1479425740086926009,-0.42,0.27,9.81
1479425740097200223,-0.45,0.25,9.81
1479425740107134439,-0.46,0.27,10.5
1479425740116888599,-0.42,0.32,10.1
1479425740127237554,-0.37,0.37,10.01
1479425740136882876,-0.34,0.38,10.2
1479425740147139211,-0.27,0.37,10.5
1479425740156913859,-0.2,0.36,10.1
1479425740167344878,-0.19,0.36,9.52
1479425740177734878,-0.27,0.35,9.02
1479425740187219063,-0.38,0.32,9.22
1479425740197061079,-0.41,0.29,10.01
1479425740207167548,-0.36,0.29,9.91
1479425740217150038,-0.23,0.34,9.81
1479425740227424061,-0.13,0.4,9.32
1479425740237109308,-0.14,0.45,9.12
1479425740247238856,-0.2,0.46,9.52
1479425740257198226,-0.19,0.44,9.61
1479425740267386536,-0.17,0.41,9.81
1479425740277925332,-0.17,0.37,10.2
1479425740287383586,-0.18,0.32,10.01
1479425740297275840,-0.15,0.28,10.2
1479425740307473541,-0.1,0.29,10.3
1479425740317358617,-0.08,0.33,10.01
1479425740327678563,-0.11,0.38,9.91
1479425740337393312,-0.18,0.4,10.3
1479425740347630247,-0.26,0.39,10.1
1479425740357567056,-0.29,0.4,10.01
1479425740367965211,-0.28,0.4,10.01
1479425740378257648,-0.28,0.38,10.2
1479425740387595775,-0.32,0.33,9.91
1479425740397571483,-0.35,0.3,9.81
1479425740407624550,-0.37,0.29,10.2
1479425740417567098,-0.38,0.3,10.4
1479425740427987270,-0.33,0.32,10.5
1479425740437676244,-0.28,0.34,10.2
1479425740447855441,-0.29,0.35,10.5
1479425740457733733,-0.33,0.35,10.3
1479425740467868602,-0.35,0.33,10.3
1479425740478422139,-0.38,0.3,10.4
1479425740487921993,-0.44,0.27,10.1
1479425740497837291,-0.45,0.23,10.1
1479425740507856716,-0.39,0.2,10.1
1479425740517821651,-0.31,0.21,10.3
1479425740528087016,-0.26,0.24,10.1
1479425740537857801,-0.23,0.28,10.1
1479425740547964247,-0.25,0.32,9.61
1479425740557901593,-0.3,0.35,9.61
1479425740568253612,-0.35,0.34,10.01
1479425740578684585,-0.35,0.33,10.1
1479425740588086472,-0.32,0.31,10.2
1479425740598091174,-0.35,0.28,9.71
1479425740608172127,-0.43,0.29,10.2
1479425740618263185,-0.43,0.3,10.1
1479425740628131126,-0.34,0.31,10.01
1479425740638298858,-0.26,0.34,9.61
1479425740648172486,-0.26,0.37,9.52
1479425740658475844,-0.34,0.38,9.71
1479425740668214189,-0.43,0.37,10.1
1479425740678964424,-0.52,0.34,10.4
1479425740688235196,-0.6,0.31,10.5
1479425740698276670,-0.66,0.28,10.01
1479425740708315394,-0.72,0.27,10.01
1479425740718285840,-0.75,0.26,10.3
1479425740728466474,-0.76,0.25,10.4
1479425740738379818,-0.76,0.24,10.4
1479425740748381130,-0.79,0.26,10.4
1479425740758382722,-0.83,0.3,10.01
1479425740768420228,-0.89,0.31,10.2
1479425740779185472,-0.91,0.3,10.3
1479425740788475391,-0.91,0.29,10.2
1479425740798575149,-0.95,0.27,9.91
1479425740808820305,-1.03,0.24,9.81
1479425740818566322,-1.09,0.21,10.3
1479425740828602768,-1.11,0.2,10.5
1479425740838569143,-1.1,0.21,10.3
1479425740848809859,-1.06,0.25,10.01
1479425740858923760,-1.02,0.3,10.01
1479425740868716591,-1.03,0.31,10.01
1479425740879421180,-1.03,0.28,9.81
1479425740889000945,-1.0,0.25,9.52
1479425740898728012,-0.99,0.22,9.71
1479425740908812656,-1.04,0.21,9.61
1479425740918797482,-1.1,0.2,9.81
1479425740929132940,-1.11,0.2,10.5
1479425740938835592,-1.07,0.21,10.4
1479425740948859629,-1.01,0.26,9.81
1479425740958882766,-0.97,0.33,9.81
1479425740968960108,-0.96,0.37,9.61
1479425740979636954,-0.96,0.36,9.61
1479425740988984301,-0.95,0.32,9.81
1479425740999001039,-0.95,0.32,9.71
1479425741009045474,-0.95,0.3,9.81
1479425741019027206,-0.94,0.28,9.61
1479425741029056748,-0.93,0.3,9.71
1479425741039075708,-0.94,0.32,9.71
1479425741049092793,-0.96,0.34,9.71
1479425741059155629,-0.96,0.34,9.71
1479425741069650867,-0.97,0.32,9.81
1479425741079923511,-1.0,0.31,9.81
1479425741089262616,-1.01,0.32,9.91
1479425741099188776,-0.97,0.32,10.1
1479425741109465912,-0.91,0.3,10.01
1479425741119293323,-0.9,0.28,9.61
1479425741129564299,-0.92,0.27,9.61
1479425741139334918,-0.95,0.27,10.1
1479425741149579574,-0.96,0.27,10.3
1479425741159387376,-0.97,0.28,10.01
1479425741169651909,-1.01,0.31,9.61
1479425741180134125,-1.04,0.32,9.61
1479425741189644478,-1.04,0.32,9.81
1479425741199433242,-1.01,0.31,9.71
1479425741209797358,-0.94,0.3,10.01
1479425741219573374,-0.91,0.29,9.71
1479425741229660567,-0.95,0.32,9.32
1479425741239574156,-1.01,0.36,9.61
1479425741249653237,-1.02,0.36,9.71
1479425741259641063,-0.97,0.36,9.52
1479425741269653992,-0.95,0.36,9.32
1479425741280606760,-0.98,0.37,9.32
1479425741289699315,-1.01,0.37,9.71
1479425741299733289,-1.02,0.36,9.71
1479425741309937736,-1.02,0.36,9.81
1479425741319912249,-1.01,0.37,9.81
1479425741329829839,-0.98,0.41,9.42
1479425741339971146,-0.97,0.46,9.71
1479425741349818841,-0.97,0.48,10.2
1479425741360453456,-0.96,0.46,10.1
1479425741370210287,-0.93,0.45,9.61
1479425741380696866,-0.93,0.46,9.42
1479425741390118686,-0.95,0.47,9.52
1479425741399958155,-0.91,0.46,9.61
1479425741410709734,-0.83,0.45,9.61
1479425741420103621,-0.75,0.45,10.1
1479425741430336811,-0.69,0.47,9.71
1479425741440062899,-0.72,0.5,9.42
1479425741450174551,-0.85,0.51,9.52
1479425741460485698,-0.99,0.49,9.91
1479425741470149535,-1.03,0.44,9.91
1479425741480840319,-1.01,0.42,10.01
